X.YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,PTDY,TIDE
2024,05,28,20,45,270,3.6,MM,MM,MM,MM,MM,1002.0,25.2,MM,15.4,MM,MM,MM
2024,05,28,20,30,270,3.6,MM,MM,MM,MM,MM,1003.0,25.6,MM,14.3,MM,MM,MM
2024,05,28,20,15,260,3.6,MM,MM,MM,MM,MM,1003.0,26.1,MM,14.5,MM,MM,MM
2024,05,28,20,00,270,3.6,MM,MM,MM,MM,MM,1002.0,25.9,MM,14.3,MM,-1.0,MM
2024,05,28,19,45,250,2.6,MM,MM,MM,MM,MM,1003.0,26.6,MM,14.9,MM,MM,MM
2024,05,28,19,30,260,4.1,MM,MM,MM,MM,MM,1003.0,26.2,MM,14.9,MM,MM,MM
2024,05,28,19,15,260,3.6,MM,MM,MM,MM,MM,1003.0,26.2,MM,15.8,MM,MM,MM
2024,05,28,19,00,250,3.1,MM,MM,MM,MM,MM,1003.0,26.5,MM,15.2,MM,+0.0,MM
2024,05,28,18,45,260,3.6,MM,MM,MM,MM,MM,1003.0,26.1,MM,15.1,MM,MM,MM
2024,05,28,18,30,250,3.6,MM,MM,MM,MM,MM,1003.0,26.0,MM,15.6,MM,MM,MM
2024,05,28,18,15,250,3.1,MM,MM,MM,MM,MM,1003.0,26.3,MM,15.9,MM,MM,MM
2024,05,28,18,00,250,3.6,MM,MM,MM,MM,MM,1003.0,25.7,MM,16.5,MM,+0.0,MM
2024,05,28,17,45,260,3.6,MM,MM,MM,MM,MM,1003.0,25.4,MM,16.7,MM,MM,MM
2024,05,28,17,30,260,3.1,MM,MM,MM,MM,MM,1003.0,25.7,MM,17.0,MM,MM,MM
2024,05,28,17,15,260,3.1,MM,MM,MM,MM,MM,1003.0,25.2,MM,16.5,MM,MM,MM
2024,05,28,17,00,260,3.6,MM,MM,MM,MM,MM,1003.0,25.1,MM,16.4,MM,+0.0,MM
2024,05,28,16,45,260,3.6,MM,MM,MM,MM,MM,1003.0,25.3,MM,16.9,MM,MM,MM
2024,05,28,16,30,270,4.6,MM,MM,MM,MM,MM,1003.0,25.6,MM,17.2,MM,MM,MM
2024,05,28,16,15,250,3.6,MM,MM,MM,MM,MM,1003.0,25.6,MM,16.9,MM,MM,MM
2024,05,28,16,00,260,4.1,MM,MM,MM,MM,MM,1003.0,25.4,MM,17.0,MM,-1.0,MM
2024,05,28,15,45,240,3.1,MM,MM,MM,MM,MM,1003.0,25.5,MM,16.8,MM,MM,MM
2024,05,28,15,30,240,2.6,MM,MM,MM,MM,MM,1003.0,25.2,MM,17.6,MM,MM,MM
2024,05,28,15,15,260,3.1,MM,MM,MM,MM,MM,1003.0,24.8,MM,18.2,MM,MM,MM
2024,05,28,15,00,260,3.1,MM,MM,MM,MM,MM,1003.0,24.4,MM,18.5,MM,-1.0,MM
2024,05,28,14,45,270,3.1,MM,MM,MM,MM,MM,1003.0,24.4,MM,19.1,MM,MM,MM
2024,05,28,14,30,260,2.6,MM,MM,MM,MM,MM,1003.0,24.3,MM,19.0,MM,MM,MM
2024,05,28,14,15,260,3.1,MM,MM,MM,MM,MM,1003.0,23.9,MM,18.9,MM,MM,MM
2024,05,28,14,00,260,2.6,MM,MM,MM,MM,MM,1003.0,23.5,MM,19.1,MM,-1.0,MM
2024,05,28,13,45,260,2.1,MM,MM,MM,MM,MM,1004.0,22.9,MM,19.3,MM,MM,MM
2024,05,28,13,30,260,2.6,MM,MM,MM,MM,MM,1004.0,22.6,MM,19.4,MM,MM,MM
2024,05,28,13,15,250,2.1,MM,MM,MM,MM,MM,1004.0,22.4,MM,19.6,MM,MM,MM
2024,05,28,13,00,260,2.1,MM,MM,MM,MM,MM,1004.0,21.4,MM,19.4,MM,+0.0,MM
2024,05,28,12,45,260,2.1,MM,MM,MM,MM,MM,1004.0,21.5,MM,19.5,MM,MM,MM
2024,05,28,12,30,260,1.5,MM,MM,MM,MM,MM,1004.0,21.2,MM,19.5,MM,MM,MM
2024,05,28,12,15,250,1.5,MM,MM,MM,MM,MM,1004.0,20.7,MM,19.6,MM,MM,MM
2024,05,28,12,00,240,1.0,MM,MM,MM,MM,MM,1004.0,20.1,MM,19.5,MM,+0.0,MM
2024,05,28,11,45,230,0.5,MM,MM,MM,MM,MM,1004.0,19.4,MM,19.1,MM,MM,MM
2024,05,28,11,30,230,0.5,MM,MM,MM,MM,MM,1004.0,18.8,MM,18.5,MM,MM,MM
2024,05,28,11,15,250,0.5,MM,MM,MM,MM,MM,1004.0,18.5,MM,18.2,MM,MM,MM
2024,05,28,11,00,240,0.5,MM,MM,MM,MM,MM,1004.0,18.2,MM,17.9,MM,-1.0,MM
2024,05,28,10,45,MM,0.0,MM,MM,MM,MM,MM,1004.0,18.0,MM,17.7,MM,MM,MM
2024,05,28,10,30,MM,0.0,MM,MM,MM,MM,MM,1005.0,17.8,MM,17.5,MM,MM,MM
2024,05,28,10,15,MM,0.0,MM,MM,MM,MM,MM,1004.0,17.6,MM,17.3,MM,MM,MM
2024,05,28,10,00,MM,0.0,MM,MM,MM,MM,MM,1004.0,17.4,MM,17.1,MM,-1.0,MM
2024,05,28,09,45,160,0.5,MM,MM,MM,MM,MM,1004.0,17.3,MM,17.0,MM,MM,MM
2024,05,28,09,30,160,0.5,MM,MM,MM,MM,MM,1004.0,17.2,MM,16.9,MM,MM,MM
2024,05,28,09,15,140,0.5,MM,MM,MM,MM,MM,1004.0,17.1,MM,16.8,MM,MM,MM
2024,05,28,09,00,130,0.5,MM,MM,MM,MM,MM,1004.0,17.1,MM,16.8,MM,-2.0,MM
2024,05,28,08,45,110,0.5,MM,MM,MM,MM,MM,1004.0,17.1,MM,16.8,MM,MM,MM
2024,05,28,08,30,100,1.0,MM,MM,MM,MM,MM,1004.0,17.1,MM,16.8,MM,MM,MM
2024,05,28,08,15,130,0.5,MM,MM,MM,MM,MM,1004.0,17.0,MM,16.7,MM,MM,MM
2024,05,28,08,00,130,0.5,MM,MM,MM,MM,MM,1005.0,17.0,MM,16.7,MM,-1.0,MM
2024,05,28,07,45,130,1.0,MM,MM,MM,MM,MM,1005.0,17.0,MM,16.7,MM,MM,MM
2024,05,28,07,30,130,0.5,MM,MM,MM,MM,MM,1005.0,17.1,MM,16.8,MM,MM,MM
2024,05,28,07,15,130,1.0,MM,MM,MM,MM,MM,1005.0,17.2,MM,16.7,MM,MM,MM
2024,05,28,07,00,130,1.0,MM,MM,MM,MM,MM,1005.0,17.3,MM,17.0,MM,-2.0,MM
2024,05,28,06,45,140,1.5,MM,MM,MM,MM,MM,1005.0,17.4,MM,16.9,MM,MM,MM
2024,05,28,06,30,130,1.0,MM,MM,MM,MM,MM,1005.0,17.4,MM,16.9,MM,MM,MM
2024,05,28,06,15,120,1.0,MM,MM,MM,MM,MM,1006.0,17.5,MM,17.0,MM,MM,MM
2024,05,28,06,00,140,1.5,MM,MM,MM,MM,MM,1006.0,17.6,MM,17.1,MM,-2.0,MM
2024,05,28,05,45,140,1.5,MM,MM,MM,MM,MM,1006.0,17.6,MM,17.1,MM,MM,MM
2024,05,28,05,30,150,1.5,MM,MM,MM,MM,MM,1006.0,17.4,MM,16.9,MM,MM,MM
2024,05,28,05,15,150,1.5,MM,MM,MM,MM,MM,1006.0,17.3,MM,16.8,MM,MM,MM
2024,05,28,05,00,140,1.5,MM,MM,MM,MM,MM,1006.0,17.2,MM,16.7,MM,-3.0,MM
2024,05,28,04,45,140,1.5,MM,MM,MM,MM,MM,1007.0,17.0,MM,16.5,MM,MM,MM
2024,05,28,04,30,140,2.1,MM,MM,MM,MM,MM,1007.0,16.8,MM,16.3,MM,MM,MM
2024,05,28,04,15,150,2.6,MM,MM,MM,MM,MM,1007.0,16.7,MM,16.2,MM,MM,MM
2024,05,28,04,00,140,1.5,MM,MM,MM,MM,MM,1007.0,16.5,MM,16.2,MM,-2.0,MM
2024,05,28,03,45,130,1.5,MM,MM,MM,MM,MM,1008.0,16.2,MM,15.9,MM,MM,MM
2024,05,28,03,30,140,1.5,MM,MM,MM,MM,MM,1008.0,16.1,MM,15.8,MM,MM,MM
2024,05,28,03,15,130,2.1,MM,MM,MM,MM,MM,1008.0,16.2,MM,15.9,MM,MM,MM
2024,05,28,03,00,130,2.1,MM,MM,MM,MM,MM,1008.0,16.2,MM,15.9,MM,-2.0,MM
2024,05,28,02,45,130,1.5,MM,MM,MM,MM,MM,1008.0,16.2,MM,15.7,MM,MM,MM
2024,05,28,02,30,140,2.1,MM,MM,MM,MM,MM,1009.0,16.3,MM,15.8,MM,MM,MM
2024,05,28,02,15,120,1.5,MM,MM,MM,MM,MM,1009.0,16.3,MM,15.8,MM,MM,MM
2024,05,28,02,00,140,2.1,MM,MM,MM,MM,MM,1009.0,16.4,MM,15.8,MM,-2.0,MM
2024,05,28,01,45,130,2.1,MM,MM,MM,MM,MM,1009.0,16.5,MM,15.9,MM,MM,MM
2024,05,28,01,30,140,1.5,MM,MM,MM,MM,MM,1009.0,16.4,MM,15.8,MM,MM,MM
2024,05,28,01,15,130,2.1,MM,MM,MM,MM,MM,1009.0,16.5,MM,15.9,MM,MM,MM
2024,05,28,01,00,120,1.5,MM,MM,MM,MM,MM,1009.0,16.6,MM,16.0,MM,-2.0,MM
2024,05,28,00,45,130,2.1,MM,MM,MM,MM,MM,1009.0,16.8,MM,16.2,MM,MM,MM
2024,05,28,00,30,130,2.1,MM,MM,MM,MM,MM,1009.0,16.8,MM,16.2,MM,MM,MM
2024,05,28,00,15,130,2.1,MM,MM,MM,MM,MM,1010.0,16.9,MM,16.3,MM,MM,MM
2024,05,28,00,00,130,2.1,MM,MM,MM,MM,MM,1010.0,16.9,MM,16.3,MM,-2.0,MM
2024,05,27,23,45,130,2.1,MM,MM,MM,MM,MM,1010.0,16.9,MM,16.3,MM,MM,MM
2024,05,27,23,30,140,1.5,MM,MM,MM,MM,MM,1010.0,16.7,MM,16.1,MM,MM,MM
2024,05,27,23,15,130,1.0,MM,MM,MM,MM,MM,1011.0,16.3,MM,15.7,MM,MM,MM
2024,05,27,23,00,130,1.5,MM,MM,MM,MM,MM,1011.0,16.2,MM,15.6,MM,-2.0,MM
2024,05,27,22,45,120,1.5,MM,MM,MM,MM,MM,1011.0,16.1,MM,15.5,MM,MM,MM
2024,05,27,22,30,110,1.5,MM,MM,MM,MM,MM,1011.0,15.9,MM,15.3,MM,MM,MM
2024,05,27,22,15,110,1.0,MM,MM,MM,MM,MM,1011.0,15.8,MM,15.2,MM,MM,MM
2024,05,27,22,00,120,1.0,MM,MM,MM,MM,MM,1011.0,15.6,MM,15.0,MM,-3.0,MM
2024,05,27,21,45,100,1.5,MM,MM,MM,MM,MM,1012.0,15.1,MM,14.6,MM,MM,MM
2024,05,27,21,30,100,1.5,MM,MM,MM,MM,MM,1012.0,15.1,MM,14.6,MM,MM,MM
2024,05,27,21,15,90,1.5,MM,MM,MM,MM,MM,1012.0,15.0,MM,14.5,MM,MM,MM
2024,05,27,21,00,80,2.1,MM,MM,MM,MM,MM,1012.0,14.9,MM,14.6,MM,-3.0,MM
2024,05,27,20,45,80,2.1,MM,MM,MM,MM,MM,1013.0,14.7,MM,14.4,MM,MM,MM
2024,05,27,20,30,80,2.6,MM,MM,MM,MM,MM,1013.0,14.6,MM,14.1,MM,MM,MM
2024,05,27,20,15,90,1.5,MM,MM,MM,MM,MM,1013.0,14.7,MM,14.2,MM,MM,MM
2024,05,27,20,00,80,2.1,MM,MM,MM,MM,MM,1013.0,14.6,MM,14.1,MM,-3.0,MM
2024,05,27,19,45,90,1.5,MM,MM,MM,MM,MM,1014.0,14.6,MM,14.1,MM,MM,MM
2024,05,27,19,30,80,2.6,MM,MM,MM,MM,MM,1014.0,14.3,MM,13.8,MM,MM,MM
2024,05,27,19,15,80,2.6,MM,MM,MM,MM,MM,1014.0,14.3,MM,13.8,MM,MM,MM
2024,05,27,19,00,80,2.6,MM,MM,MM,MM,MM,1014.0,14.3,MM,13.8,MM,-2.0,MM
2024,05,27,18,45,70,2.1,MM,MM,MM,MM,MM,1015.0,14.1,MM,13.6,MM,MM,MM
2024,05,27,18,30,80,1.5,MM,MM,MM,MM,MM,1015.0,14.0,MM,13.5,MM,MM,MM
2024,05,27,18,15,70,2.1,MM,MM,MM,MM,MM,1015.0,13.9,MM,13.4,MM,MM,MM
2024,05,27,18,00,80,2.1,MM,MM,MM,MM,MM,1015.0,14.0,MM,13.5,MM,-2.0,MM
2024,05,27,17,45,70,2.1,MM,MM,MM,MM,MM,1016.0,13.8,MM,13.3,MM,MM,MM
2024,05,27,17,30,70,2.1,MM,MM,MM,MM,MM,1016.0,13.8,MM,13.3,MM,MM,MM
2024,05,27,17,15,60,1.5,MM,MM,MM,MM,MM,1016.0,13.8,MM,13.3,MM,MM,MM
2024,05,27,17,00,60,1.5,MM,MM,MM,MM,MM,1016.0,13.7,MM,13.2,MM,-1.0,MM
2024,05,27,16,45,60,2.1,MM,MM,MM,MM,MM,1016.0,13.3,MM,12.8,MM,MM,MM
2024,05,27,16,30,70,2.1,MM,MM,MM,MM,MM,1016.0,13.3,MM,12.8,MM,MM,MM
2024,05,27,16,15,70,3.1,MM,MM,MM,MM,MM,1016.0,13.1,MM,12.6,MM,MM,MM
2024,05,27,16,00,80,2.6,MM,MM,MM,MM,MM,1016.0,13.0,MM,12.5,MM,-2.0,MM
2024,05,27,15,45,80,2.1,MM,MM,MM,MM,MM,1017.0,12.9,MM,12.4,MM,MM,MM
2024,05,27,15,30,60,2.1,MM,MM,MM,MM,MM,1017.0,12.8,MM,12.3,MM,MM,MM
2024,05,27,15,15,60,2.1,MM,MM,MM,MM,MM,1017.0,12.7,MM,12.2,MM,MM,MM
2024,05,27,15,00,50,2.1,MM,MM,MM,MM,MM,1017.0,12.7,MM,12.1,MM,-1.0,MM
2024,05,27,14,45,60,2.6,MM,MM,MM,MM,MM,1017.0,12.6,MM,12.1,MM,MM,MM
2024,05,27,14,30,70,3.1,MM,MM,MM,MM,MM,1017.0,12.5,MM,12.0,MM,MM,MM
2024,05,27,14,15,70,2.6,MM,MM,MM,MM,MM,1017.0,12.4,MM,11.9,MM,MM,MM
2024,05,27,14,00,70,2.6,MM,MM,MM,MM,MM,1017.0,12.4,MM,11.9,MM,-1.0,MM
2024,05,27,13,45,70,2.1,MM,MM,MM,MM,MM,1018.0,12.2,MM,11.7,MM,MM,MM
2024,05,27,13,30,70,2.6,MM,MM,MM,MM,MM,1018.0,12.1,MM,11.6,MM,MM,MM
2024,05,27,13,15,70,2.6,MM,MM,MM,MM,MM,1018.0,12.2,MM,11.7,MM,MM,MM
2024,05,27,13,00,70,2.6,MM,MM,MM,MM,MM,1018.0,12.1,MM,11.6,MM,+0.0,MM
2024,05,27,12,45,70,2.1,MM,MM,MM,MM,MM,1018.0,12.2,MM,11.9,MM,MM,MM
2024,05,27,12,30,70,2.6,MM,MM,MM,MM,MM,1018.0,12.4,MM,11.9,MM,MM,MM
2024,05,27,12,15,50,2.1,MM,MM,MM,MM,MM,1018.0,12.4,MM,12.1,MM,MM,MM
2024,05,27,12,00,60,2.1,MM,MM,MM,MM,MM,1018.0,12.5,MM,12.2,MM,+1.0,MM
2024,05,27,11,45,60,2.1,MM,MM,MM,MM,MM,1018.0,12.5,MM,12.2,MM,MM,MM
2024,05,27,11,30,70,2.6,MM,MM,MM,MM,MM,1018.0,12.4,MM,12.1,MM,MM,MM
2024,05,27,11,15,70,2.1,MM,MM,MM,MM,MM,1018.0,12.6,MM,12.3,MM,MM,MM
2024,05,27,11,00,70,1.5,MM,MM,MM,MM,MM,1018.0,12.6,MM,12.3,MM,+1.0,MM
2024,05,27,10,45,70,2.1,MM,MM,MM,MM,MM,1018.0,12.5,MM,12.2,MM,MM,MM
2024,05,27,10,30,70,2.1,MM,MM,MM,MM,MM,1018.0,12.5,MM,12.2,MM,MM,MM
2024,05,27,10,15,70,1.5,MM,MM,MM,MM,MM,1018.0,12.6,MM,12.1,MM,MM,MM
2024,05,27,10,00,70,1.5,MM,MM,MM,MM,MM,1018.0,12.7,MM,12.2,MM,+1.0,MM
2024,05,27,09,45,70,2.6,MM,MM,MM,MM,MM,1018.0,12.8,MM,12.3,MM,MM,MM
2024,05,27,09,30,70,2.1,MM,MM,MM,MM,MM,1017.0,12.9,MM,12.6,MM,MM,MM
2024,05,27,09,15,60,2.1,MM,MM,MM,MM,MM,1017.0,13.0,MM,12.7,MM,MM,MM
2024,05,27,09,00,70,2.6,MM,MM,MM,MM,MM,1017.0,13.0,MM,12.7,MM,+0.0,MM
2024,05,27,08,45,70,1.5,MM,MM,MM,MM,MM,1017.0,13.0,MM,12.7,MM,MM,MM
2024,05,27,08,30,70,2.1,MM,MM,MM,MM,MM,1017.0,13.1,MM,12.6,MM,MM,MM
2024,05,27,08,15,70,2.6,MM,MM,MM,MM,MM,1017.0,13.1,MM,12.6,MM,MM,MM
2024,05,27,08,00,70,2.6,MM,MM,MM,MM,MM,1017.0,13.2,MM,12.7,MM,+0.0,MM
2024,05,27,07,45,80,2.1,MM,MM,MM,MM,MM,1017.0,13.2,MM,12.7,MM,MM,MM
2024,05,27,07,30,70,2.6,MM,MM,MM,MM,MM,1017.0,13.3,MM,12.7,MM,MM,MM
2024,05,27,07,15,70,2.6,MM,MM,MM,MM,MM,1017.0,13.3,MM,12.7,MM,MM,MM
2024,05,27,07,00,70,2.6,MM,MM,MM,MM,MM,1017.0,13.3,MM,12.7,MM,+0.0,MM
2024,05,27,06,45,70,2.1,MM,MM,MM,MM,MM,1017.0,13.2,MM,12.6,MM,MM,MM
2024,05,27,06,30,70,2.1,MM,MM,MM,MM,MM,1017.0,13.2,MM,12.6,MM,MM,MM
2024,05,27,06,15,70,2.1,MM,MM,MM,MM,MM,1017.0,13.2,MM,12.6,MM,MM,MM
2024,05,27,06,00,80,2.6,MM,MM,MM,MM,MM,1017.0,13.2,MM,12.6,MM,+0.0,MM
2024,05,27,05,45,80,2.1,MM,MM,MM,MM,MM,1017.0,13.4,MM,12.8,MM,MM,MM
2024,05,27,05,30,70,2.1,MM,MM,MM,MM,MM,1017.0,13.5,MM,12.9,MM,MM,MM
2024,05,27,05,15,70,2.6,MM,MM,MM,MM,MM,1017.0,13.7,MM,12.9,MM,MM,MM
2024,05,27,05,00,80,1.5,MM,MM,MM,MM,MM,1017.0,14.0,MM,13.1,MM,+0.0,MM
2024,05,27,04,45,70,2.1,MM,MM,MM,MM,MM,1017.0,14.2,MM,13.3,MM,MM,MM
2024,05,27,04,30,70,2.6,MM,MM,MM,MM,MM,1017.0,14.5,MM,13.4,MM,MM,MM
2024,05,27,04,15,70,2.1,MM,MM,MM,MM,MM,1017.0,14.8,MM,13.5,MM,MM,MM
2024,05,27,04,00,90,1.5,MM,MM,MM,MM,MM,1017.0,15.0,MM,13.9,MM,+1.0,MM
2024,05,27,03,45,80,1.5,MM,MM,MM,MM,MM,1017.0,15.0,MM,13.9,MM,MM,MM
2024,05,27,03,30,80,1.5,MM,MM,MM,MM,MM,1017.0,15.1,MM,14.0,MM,MM,MM
2024,05,27,03,15,70,1.5,MM,MM,MM,MM,MM,1017.0,15.2,MM,14.1,MM,MM,MM
2024,05,27,03,00,80,1.0,MM,MM,MM,MM,MM,1017.0,15.2,MM,14.1,MM,+2.0,MM
2024,05,27,02,45,80,1.5,MM,MM,MM,MM,MM,1017.0,15.2,MM,14.1,MM,MM,MM
2024,05,27,02,30,80,1.0,MM,MM,MM,MM,MM,1017.0,15.0,MM,13.9,MM,MM,MM
2024,05,27,02,15,80,1.5,MM,MM,MM,MM,MM,1017.0,14.9,MM,13.8,MM,MM,MM
2024,05,27,02,00,70,1.5,MM,MM,MM,MM,MM,1017.0,14.6,MM,13.7,MM,+2.0,MM
2024,05,27,01,45,70,1.5,MM,MM,MM,MM,MM,1017.0,14.5,MM,13.6,MM,MM,MM
2024,05,27,01,30,70,1.0,MM,MM,MM,MM,MM,1016.0,14.5,MM,13.4,MM,MM,MM
2024,05,27,01,15,90,1.0,MM,MM,MM,MM,MM,1016.0,14.7,MM,13.4,MM,MM,MM
2024,05,27,01,00,80,1.5,MM,MM,MM,MM,MM,1016.0,14.7,MM,13.4,MM,+1.0,MM
2024,05,27,00,45,80,0.5,MM,MM,MM,MM,MM,1016.0,14.8,MM,13.4,MM,MM,MM
2024,05,27,00,30,80,0.5,MM,MM,MM,MM,MM,1016.0,15.3,MM,13.5,MM,MM,MM
2024,05,27,00,15,80,1.5,MM,MM,MM,MM,MM,1016.0,15.9,MM,13.9,MM,MM,MM
2024,05,27,00,00,90,1.0,MM,MM,MM,MM,MM,1015.0,16.5,MM,14.0,MM,+1.0,MM
2024,05,26,23,45,120,1.0,MM,MM,MM,MM,MM,1015.0,16.9,MM,14.0,MM,MM,MM
2024,05,26,23,30,100,1.0,MM,MM,MM,MM,MM,1015.0,17.4,MM,14.2,MM,MM,MM
2024,05,26,23,15,100,1.0,MM,MM,MM,MM,MM,1015.0,17.8,MM,14.4,MM,MM,MM
2024,05,26,23,00,100,1.5,MM,MM,MM,MM,MM,1015.0,18.1,MM,14.5,MM,+1.0,MM
2024,05,26,22,45,140,1.0,MM,MM,MM,MM,MM,1015.0,18.5,MM,14.5,MM,MM,MM
2024,05,26,22,30,120,1.5,MM,MM,MM,MM,MM,1015.0,19.0,MM,14.6,MM,MM,MM
2024,05,26,22,15,120,1.5,MM,MM,MM,MM,MM,1015.0,19.5,MM,14.6,MM,MM,MM
2024,05,26,22,00,130,1.5,MM,MM,MM,MM,MM,1015.0,19.7,MM,14.8,MM,+1.0,MM
2024,05,26,21,45,120,2.1,MM,MM,MM,MM,MM,1015.0,20.4,MM,14.9,MM,MM,MM
2024,05,26,21,30,100,1.5,MM,MM,MM,MM,MM,1015.0,20.9,MM,15.3,MM,MM,MM
2024,05,26,21,15,120,1.5,MM,MM,MM,MM,MM,1015.0,20.8,MM,15.0,MM,MM,MM
2024,05,26,21,00,130,2.1,MM,MM,MM,MM,MM,1014.0,21.1,MM,15.3,MM,+0.0,MM
2024,05,26,20,45,110,2.1,MM,MM,MM,MM,MM,1014.0,21.6,MM,15.3,MM,MM,MM
2024,05,26,20,30,120,2.1,MM,MM,MM,MM,MM,1014.0,22.1,MM,15.6,MM,MM,MM
2024,05,26,20,15,120,1.5,MM,MM,MM,MM,MM,1014.0,22.8,MM,15.8,MM,MM,MM
2024,05,26,20,00,100,2.1,MM,MM,MM,MM,MM,1014.0,23.2,MM,15.9,MM,+0.0,MM
2024,05,26,19,45,120,1.5,MM,MM,MM,MM,MM,1014.0,22.7,MM,15.7,MM,MM,MM
2024,05,26,19,30,100,1.5,MM,MM,MM,MM,MM,1014.0,23.1,MM,15.8,MM,MM,MM
2024,05,26,19,15,130,1.5,MM,MM,MM,MM,MM,1014.0,23.4,MM,15.9,MM,MM,MM
2024,05,26,19,00,130,1.5,MM,MM,MM,MM,MM,1014.0,23.9,MM,16.1,MM,+0.0,MM
2024,05,26,18,45,110,1.5,MM,MM,MM,MM,MM,1014.0,24.3,MM,16.7,MM,MM,MM
2024,05,26,18,30,110,1.0,MM,MM,MM,MM,MM,1014.0,24.1,MM,16.5,MM,MM,MM
2024,05,26,18,15,120,1.5,MM,MM,MM,MM,MM,1014.0,23.3,MM,16.3,MM,MM,MM
2024,05,26,18,00,140,1.5,MM,MM,MM,MM,MM,1014.0,23.2,MM,15.9,MM,+0.0,MM
2024,05,26,17,45,110,0.5,MM,MM,MM,MM,MM,1014.0,23.7,MM,16.2,MM,MM,MM
2024,05,26,17,30,130,1.0,MM,MM,MM,MM,MM,1014.0,23.2,MM,16.2,MM,MM,MM
2024,05,26,17,15,150,1.0,MM,MM,MM,MM,MM,1014.0,23.0,MM,16.0,MM,MM,MM
2024,05,26,17,00,140,1.0,MM,MM,MM,MM,MM,1014.0,23.1,MM,15.8,MM,+0.0,MM
2024,05,26,16,45,120,1.0,MM,MM,MM,MM,MM,1014.0,23.1,MM,15.8,MM,MM,MM
2024,05,26,16,30,130,1.5,MM,MM,MM,MM,MM,1014.0,22.8,MM,15.8,MM,MM,MM
2024,05,26,16,15,130,1.0,MM,MM,MM,MM,MM,1014.0,22.2,MM,15.2,MM,MM,MM
2024,05,26,16,00,110,1.0,MM,MM,MM,MM,MM,1014.0,21.7,MM,15.0,MM,+0.0,MM
2024,05,26,15,45,100,1.5,MM,MM,MM,MM,MM,1014.0,21.3,MM,14.8,MM,MM,MM
2024,05,26,15,30,130,1.5,MM,MM,MM,MM,MM,1015.0,21.3,MM,14.6,MM,MM,MM
2024,05,26,15,15,120,1.5,MM,MM,MM,MM,MM,1015.0,21.1,MM,14.4,MM,MM,MM
2024,05,26,15,00,120,1.5,MM,MM,MM,MM,MM,1014.0,21.0,MM,14.5,MM,+1.0,MM
2024,05,26,14,45,140,1.5,MM,MM,MM,MM,MM,1014.0,20.8,MM,14.3,MM,MM,MM
2024,05,26,14,30,110,1.5,MM,MM,MM,MM,MM,1014.0,21.2,MM,14.3,MM,MM,MM
2024,05,26,14,15,110,1.5,MM,MM,MM,MM,MM,1014.0,21.2,MM,14.7,MM,MM,MM
2024,05,26,14,00,100,1.5,MM,MM,MM,MM,MM,1014.0,20.6,MM,14.6,MM,+1.0,MM
2024,05,26,13,45,310,1.0,MM,MM,MM,MM,MM,1014.0,19.2,MM,14.7,MM,MM,MM
2024,05,26,13,30,280,1.5,MM,MM,MM,MM,MM,1014.0,18.5,MM,14.9,MM,MM,MM
2024,05,26,13,15,280,1.5,MM,MM,MM,MM,MM,1014.0,17.9,MM,14.7,MM,MM,MM
2024,05,26,13,00,270,2.6,MM,MM,MM,MM,MM,1014.0,17.9,MM,14.5,MM,+1.0,MM
2024,05,26,12,45,300,1.0,MM,MM,MM,MM,MM,1014.0,18.9,MM,14.5,MM,MM,MM
2024,05,26,12,30,120,0.5,MM,MM,MM,MM,MM,1013.0,18.0,MM,13.6,MM,MM,MM
2024,05,26,12,15,120,0.5,MM,MM,MM,MM,MM,1013.0,17.2,MM,13.4,MM,MM,MM
2024,05,26,12,00,140,1.0,MM,MM,MM,MM,MM,1013.0,16.6,MM,13.4,MM,+1.0,MM
2024,05,26,11,45,100,1.0,MM,MM,MM,MM,MM,1013.0,16.0,MM,13.5,MM,MM,MM
2024,05,26,11,30,110,0.5,MM,MM,MM,MM,MM,1013.0,15.0,MM,13.6,MM,MM,MM
2024,05,26,11,15,100,0.5,MM,MM,MM,MM,MM,1013.0,14.7,MM,13.4,MM,MM,MM
2024,05,26,11,00,90,1.5,MM,MM,MM,MM,MM,1013.0,14.6,MM,13.3,MM,+2.0,MM
2024,05,26,10,45,120,1.0,MM,MM,MM,MM,MM,1013.0,14.6,MM,13.5,MM,MM,MM
2024,05,26,10,30,80,1.0,MM,MM,MM,MM,MM,1013.0,14.6,MM,13.7,MM,MM,MM
2024,05,26,10,15,100,0.5,MM,MM,MM,MM,MM,1013.0,14.6,MM,13.5,MM,MM,MM
2024,05,26,10,00,130,0.5,MM,MM,MM,MM,MM,1013.0,14.6,MM,13.5,MM,+2.0,MM
2024,05,26,09,45,80,1.0,MM,MM,MM,MM,MM,1013.0,14.5,MM,13.4,MM,MM,MM
2024,05,26,09,30,60,1.0,MM,MM,MM,MM,MM,1013.0,14.4,MM,13.5,MM,MM,MM
2024,05,26,09,15,60,0.5,MM,MM,MM,MM,MM,1013.0,14.3,MM,13.4,MM,MM,MM
2024,05,26,09,00,90,1.0,MM,MM,MM,MM,MM,1012.0,14.4,MM,13.1,MM,+1.0,MM
2024,05,26,08,45,50,1.0,MM,MM,MM,MM,MM,1012.0,14.7,MM,13.4,MM,MM,MM
2024,05,26,08,30,MM,0.0,MM,MM,MM,MM,MM,1012.0,15.2,MM,13.1,MM,MM,MM
